Word,lotus.txt count,walden.txt count,lotus.txt freq,walden.txt freq,Log Likelihood
exclusiveness,0,1,0.00000,0.00001,0.28280
liberality,0,1,0.00000,0.00001,0.28280
confound,0,1,0.00000,0.00001,0.28280
disturb,0,2,0.00000,0.00002,0.93073
unutterable,0,1,0.00000,0.00001,0.28280
dated,0,1,0.00000,0.00001,0.28280
salutary,0,1,0.00000,0.00001,0.28280
flights,0,1,0.00000,0.00001,0.28280
soar,0,2,0.00000,0.00002,0.93073
tit,0,1,0.00000,0.00001,0.28280
intellects,0,1,0.00000,0.00001,0.28280
illiterateness,0,2,0.00000,0.00002,0.93073
underbred,0,2,0.00000,0.00002,0.93073
Dialogues,0,1,0.00000,0.00001,0.28280
manikins,0,1,0.00000,0.00001,0.28280
beginners,0,1,0.00000,0.00001,0.28280
primers,0,1,0.00000,0.00001,0.28280
Easy,0,1,0.00000,0.00001,0.28280
Hebrews,0,1,0.00000,0.00001,0.28280
titles,0,1,0.00000,0.00001,0.28280
feeblest,0,1,0.00000,0.00001,0.28280
accessible,0,1,0.00000,0.00001,0.28280
liberally,0,1,0.00000,0.00001,0.28280
bred,0,2,0.00000,0.00002,0.93073
spell,0,1,0.00000,0.00001,0.28280
exceptions,0,1,0.00000,0.00001,0.28280
surer,0,1,0.00000,0.00001,0.28280
oven,0,2,0.00000,0.00002,0.93073
sedulously,0,2,0.00000,0.00002,0.93073
gingerbread,0,2,0.00000,0.00002,0.93073
sloughing,0,1,0.00000,0.00001,0.28280
deliquium,0,1,0.00000,0.00001,0.28280
circulations,0,1,0.00000,0.00001,0.28280
stagnation,0,1,0.00000,0.00001,0.28280
inserting,0,1,0.00000,0.00001,0.28280
extracting,0,1,0.00000,0.00001,0.28280
pronunciation,0,1,0.00000,0.00001,0.28280
Cinderella,0,1,0.00000,0.00001,0.28280
edition,0,1,0.00000,0.00001,0.28280
bencher,0,1,0.00000,0.00001,0.28280
sharpening,0,2,0.00000,0.00002,0.93073
corrugations,0,1,0.00000,0.00001,0.28280
gizzard,0,1,0.00000,0.00001,0.28280
curiosity,0,2,0.00000,0.00002,0.93073
saucer,0,2,0.00000,0.00002,0.93073
monthly,0,1,0.00000,0.00001,0.28280
Tan,0,1,0.00000,0.00001,0.28280
Tol,0,1,0.00000,0.00001,0.28280
Tittle,0,1,0.00000,0.00001,0.28280
Romance,0,1,0.00000,0.00001,0.28280
Hop,0,1,0.00000,0.00001,0.28280
Toe,0,1,0.00000,0.00001,0.28280
Tip,0,1,0.00000,0.00001,0.28280
Skip,0,1,0.00000,0.00001,0.28280
bother,0,1,0.00000,0.00001,0.28280
rusty,0,2,0.00000,0.00002,0.93073
swing,0,1,0.00000,0.00001,0.28280
constellations,0,1,0.00000,0.00001,0.28280
cocks,0,1,0.00000,0.00001,0.28280
noveldom,0,1,0.00000,0.00001,0.28280
metamorphose,0,1,0.00000,0.00001,0.28280
novelist,0,2,0.00000,0.00002,0.93073
belfry,0,1,0.00000,0.00001,0.28280
steeple,0,1,0.00000,0.00001,0.28280
unfortunate,0,2,0.00000,0.00002,0.93073
stumble,0,2,0.00000,0.00002,0.93073
Sophronia,0,1,0.00000,0.00001,0.28280
Zebulon,0,1,0.00000,0.00001,0.28280
provender,0,2,0.00000,0.00002,0.93073
vegetables,0,2,0.00000,0.00002,0.93073
digest,0,1,0.00000,0.00001,0.28280
ostriches,0,1,0.00000,0.00001,0.28280
cormorants,0,1,0.00000,0.00001,0.28280
Library,0,1,0.00000,0.00001,0.28280
Circulating,0,1,0.00000,0.00001,0.28280
volumes,0,1,0.00000,0.00001,0.28280
dissipate,0,1,0.00000,0.00001,0.28280
vegetate,0,1,0.00000,0.00001,0.28280
Bible,0,2,0.00000,0.00002,0.93073
convicted,0,1,0.00000,0.00001,0.28280
abs,0,1,0.00000,0.00001,0.28280
wakeful,0,1,0.00000,0.00001,0.28280
tip,0,1,0.00000,0.00001,0.28280
lulls,0,1,0.00000,0.00001,0.28280
cipher,0,1,0.00000,0.00001,0.28280
astronomically,0,1,0.00000,0.00001,0.28280
astrologically,0,1,0.00000,0.00001,0.28280
trophies,0,2,0.00000,0.00002,0.93073
successively,0,1,0.00000,0.00001,0.28280
Shakespeares,0,1,0.00000,0.00001,0.28280
Dantes,0,1,0.00000,0.00001,0.28280
Homers,0,2,0.00000,0.00002,0.93073
Zendavestas,0,1,0.00000,0.00001,0.28280
Vaticans,0,1,0.00000,0.00001,0.28280
Scriptures,0,2,0.00000,0.00002,0.93073
Classics,0,1,0.00000,0.00001,0.28280
ancients,0,2,0.00000,0.00002,0.93073
elaborate,0,1,0.00000,0.00001,0.28280
equalled,0,1,0.00000,0.00001,0.28280
solidly,0,1,0.00000,0.00001,0.28280
Virgil,0,2,0.00000,0.00002,0.93073
transcript,0,2,0.00000,0.00002,0.93073
feels,0,2,0.00000,0.00002,0.93073
keenly,0,1,0.00000,0.00001,0.28280
insufficiency,0,1,0.00000,0.00001,0.28280
imperfection,0,2,0.00000,0.00002,0.93073
inaccessible,0,1,0.00000,0.00001,0.28280
admitted,0,2,0.00000,0.00002,0.93073
scornful,0,1,0.00000,0.00001,0.28280
exert,0,1,0.00000,0.00001,0.28280
emperors,0,2,0.00000,0.00002,0.93073
aristocracy,0,1,0.00000,0.00001,0.28280
authors,0,1,0.00000,0.00001,0.28280
plead,0,2,0.00000,0.00002,0.93073
shelves,0,1,0.00000,0.00001,0.28280
rightfully,0,2,0.00000,0.00002,0.93073
inheritance,0,1,0.00000,0.00001,0.28280
treasured,0,1,0.00000,0.00001,0.28280
corrosion,0,1,0.00000,0.00001,0.28280
autumnal,0,1,0.00000,0.00001,0.28280
maturer,0,1,0.00000,0.00001,0.28280
marbles,0,1,0.00000,0.00001,0.28280
carved,0,1,0.00000,0.00001,0.28280
canvas,0,1,0.00000,0.00001,0.28280
breathed,0,2,0.00000,0.00002,0.93073
casket,0,1,0.00000,0.00001,0.28280
Alexander,0,2,0.00000,0.00002,0.93073
mob,0,2,0.00000,0.00002,0.93073
rhetoric,0,1,0.00000,0.00001,0.28280
forum,0,2,0.00000,0.00002,0.93073
colloquies,0,1,0.00000,0.00001,0.28280
exhalations,0,1,0.00000,0.00001,0.28280
comment,0,2,0.00000,0.00002,0.93073
revived,0,1,0.00000,0.00001,0.28280
literatures,0,2,0.00000,0.00002,0.93073
Europe,0,2,0.00000,0.00002,0.93073
Greece,0,2,0.00000,0.00002,0.93073
dialects,0,2,0.00000,0.00002,0.93073
crowds,0,1,0.00000,0.00001,0.28280
reserved,0,2,0.00000,0.00002,0.93073
brutes,0,2,0.00000,0.00002,0.93073
unconsciously,0,2,0.00000,0.00002,0.93073
brutish,0,2,0.00000,0.00002,0.93073
dialect,0,2,0.00000,0.00002,0.93073
reservedly,0,2,0.00000,0.00002,0.93073
athletes,0,1,0.00000,0.00001,0.28280
training,0,1,0.00000,0.00001,0.28280
Dodona,0,1,0.00000,0.00001,0.28280
Delphi,0,1,0.00000,0.00001,0.28280
repeats,0,2,0.00000,0.00002,0.93073
provocations,0,1,0.00000,0.00001,0.28280
suggestions,0,2,0.00000,0.00002,0.93073
translations,0,1,0.00000,0.00001,0.28280
permits,0,1,0.00000,0.00001,0.28280
conjecturing,0,1,0.00000,0.00001,0.28280
laboriously,0,1,0.00000,0.00001,0.28280
emulate,0,1,0.00000,0.00001,0.28280
implies,0,1,0.00000,0.00001,0.28280
luxuriousness,0,1,0.00000,0.00001,0.28280
AEschylus,0,2,0.00000,0.00002,0.93073
Incessant,0,1,0.00000,0.00001,0.28280
esoteric,0,1,0.00000,0.00001,0.28280
intoxicated,0,2,0.00000,0.00002,0.93073
Udd,0,1,0.00000,0.00001,0.28280
Says,0,1,0.00000,0.00001,0.28280
circulating,0,2,0.00000,0.00002,0.93073
university,0,1,0.00000,0.00001,0.28280
improvable,0,1,0.00000,0.00001,0.28280
reviews,0,1,0.00000,0.00001,0.28280
veil,0,1,0.00000,0.00001,0.28280
dealing,0,1,0.00000,0.00001,0.28280
deliberation,0,2,0.00000,0.00002,0.93073
vapors,0,1,0.00000,0.00001,0.28280
vein,0,2,0.00000,0.00002,0.93073
snout,0,1,0.00000,0.00001,0.28280
burrowing,0,2,0.00000,0.00002,0.93073
rifts,0,1,0.00000,0.00001,0.28280
discerns,0,1,0.00000,0.00001,0.28280
cleaver,0,1,0.00000,0.00001,0.28280
regretting,0,1,0.00000,0.00001,0.28280
alphabet,0,1,0.00000,0.00001,0.28280
pebbly,0,1,0.00000,0.00001,0.28280
extremities,0,1,0.00000,0.00001,0.28280
crave,0,1,0.00000,0.00001,0.28280
career,0,1,0.00000,0.00001,0.28280
conclude,0,1,0.00000,0.00001,0.28280
cimeter,0,1,0.00000,0.00001,0.28280
glimmer,0,2,0.00000,0.00002,0.93073
fronting,0,2,0.00000,0.00002,0.93073
shams,0,1,0.00000,0.00001,0.28280
Realometer,0,1,0.00000,0.00001,0.28280
Nilometer,0,1,0.00000,0.00001,0.28280
gauge,0,1,0.00000,0.00001,0.28280
appui,0,1,0.00000,0.00001,0.28280
alluvion,0,1,0.00000,0.00001,0.28280
prejudice,0,1,0.00000,0.00001,0.28280
slush,0,1,0.00000,0.00001,0.28280
hoarse,0,2,0.00000,0.00002,0.93073
whistles,0,1,0.00000,0.00001,0.28280
Ulysses,0,1,0.00000,0.00001,0.28280
unrelaxed,0,1,0.00000,0.00001,0.28280
Weather,0,1,0.00000,0.00001,0.28280
shallows,0,2,0.00000,0.00002,0.93073
meridian,0,1,0.00000,0.00001,0.28280
whirlpool,0,1,0.00000,0.00001,0.28280
overwhelmed,0,1,0.00000,0.00001,0.28280
upset,0,1,0.00000,0.00001,0.28280
knock,0,1,0.00000,0.00001,0.28280
perturbation,0,1,0.00000,0.00001,0.28280
conceptions,0,2,0.00000,0.00002,0.93073
instilling,0,1,0.00000,0.00001,0.28280
culminates,0,1,0.00000,0.00001,0.28280
dam,0,2,0.00000,0.00002,0.93073
Brahme,0,1,0.00000,0.00001,0.28280
misconception,0,1,0.00000,0.00001,0.28280
forester,0,1,0.00000,0.00001,0.28280
expelled,0,2,0.00000,0.00002,0.93073
worthily,0,1,0.00000,0.00001,0.28280
illusory,0,1,0.00000,0.00001,0.28280
confirm,0,1,0.00000,0.00001,0.28280
consenting,0,1,0.00000,0.00001,0.28280
exhilarating,0,2,0.00000,0.00002,0.93073
unhurried,0,1,0.00000,0.00001,0.28280
Entertainments,0,1,0.00000,0.00001,0.28280
Nights,0,1,0.00000,0.00001,0.28280
Arabian,0,1,0.00000,0.00001,0.28280
fairy,0,1,0.00000,0.00001,0.28280
realities,0,2,0.00000,0.00002,0.93073
Shams,0,1,0.00000,0.00001,0.28280
Avast,0,1,0.00000,0.00001,0.28280
Pause,0,1,0.00000,0.00001,0.28280
sermon,0,1,0.00000,0.00001,0.28280
draggle,0,1,0.00000,0.00001,0.28280
conclusion,0,1,0.00000,0.00001,0.28280
drowsy,0,1,0.00000,0.00001,0.28280
vexing,0,1,0.00000,0.00001,0.28280
remarked,0,2,0.00000,0.00002,0.93073
diminish,0,1,0.00000,0.00001,0.28280
Khoung,0,2,0.00000,0.00002,0.93073
Wei,0,1,0.00000,0.00001,0.28280
dignitary,0,1,0.00000,0.00001,0.28280
yu,0,1,0.00000,0.00001,0.28280
Kieou,0,1,0.00000,0.00001,0.28280
speculations,0,2,0.00000,0.00002,0.93073
1649,0,1,0.00000,0.00001,0.28280
scrap,0,2,0.00000,0.00002,0.93073
succinct,0,1,0.00000,0.00001,0.28280
entertainments,0,1,0.00000,0.00001,0.28280
Granada,0,1,0.00000,0.00001,0.28280
Seville,0,1,0.00000,0.00001,0.28280
Pedro,0,1,0.00000,0.00001,0.28280
Infanta,0,1,0.00000,0.00001,0.28280
Carlos,0,1,0.00000,0.00001,0.28280
accuracy,0,2,0.00000,0.00002,0.93073
beforehand,0,2,0.00000,0.00002,0.93073
belonging,0,1,0.00000,0.00001,0.28280
edit,0,1,0.00000,0.00001,0.28280
applications,0,1,0.00000,0.00001,0.28280
grasshoppers,0,1,0.00000,0.00001,0.28280
mad,0,2,0.00000,0.00002,0.93073
Western,0,1,0.00000,0.00001,0.28280
steamboat,0,1,0.00000,0.00001,0.28280
wrecked,0,1,0.00000,0.00001,0.28280
murdered,0,1,0.00000,0.00001,0.28280
postage,0,1,0.00000,0.00001,0.28280
critically,0,2,0.00000,0.00002,0.93073
communications,0,2,0.00000,0.00002,0.93073
rudiment,0,1,0.00000,0.00001,0.28280
mammoth,0,1,0.00000,0.00001,0.28280
unfathomed,0,2,0.00000,0.00002,0.93073
Wachito,0,1,0.00000,0.00001,0.28280
gouged,0,1,0.00000,0.00001,0.28280
breakfast,0,1,0.00000,0.00001,0.28280
doubtless,0,2,0.00000,0.00002,0.93073
sentinels,0,1,0.00000,0.00001,0.28280
wakes,0,1,0.00000,0.00001,0.28280
nap,0,1,0.00000,0.00001,0.28280
Hardly,0,2,0.00000,0.00002,0.93073
pulls,0,1,0.00000,0.00001,0.28280
Vitus,0,1,0.00000,0.00001,0.28280
Saint,0,1,0.00000,0.00001,0.28280
haven,0,1,0.00000,0.00001,0.28280
stitches,0,1,0.00000,0.00001,0.28280
sometime,0,1,0.00000,0.00001,0.28280
gang,0,2,0.00000,0.00002,0.93073
sleeper,0,1,0.00000,0.00001,0.28280
supernumerary,0,1,0.00000,0.00001,0.28280
ridden,0,1,0.00000,0.00001,0.28280
assure,0,2,0.00000,0.00002,0.93073
rides,0,1,0.00000,0.00001,0.28280
tinkering,0,1,0.00000,0.00001,0.28280
forge,0,1,0.00000,0.00001,0.28280
baboons,0,1,0.00000,0.00001,0.28280
stern,0,1,0.00000,0.00001,0.28280
rigid,0,1,0.00000,0.00001,0.28280
households,0,1,0.00000,0.00001,0.28280
tripped,0,1,0.00000,0.00001,0.28280
establishment,0,2,0.00000,0.00002,0.93073
overgrown,0,1,0.00000,0.00001,0.28280
Confederacy,0,1,0.00000,0.00001,0.28280
German,0,2,0.00000,0.00002,0.93073
simplify,0,1,0.00000,0.00001,0.28280
Simplify,0,1,0.00000,0.00001,0.28280
succeeds,0,2,0.00000,0.00002,0.93073
founder,0,2,0.00000,0.00002,0.93073
items,0,1,0.00000,0.00001,0.28280
thumb,0,2,0.00000,0.00002,0.93073
Simplicity,0,1,0.00000,0.00001,0.28280
frittered,0,1,0.00000,0.00001,0.28280
wretchedness,0,1,0.00000,0.00001,0.28280
evitable,0,1,0.00000,0.00001,0.28280
clout,0,2,0.00000,0.00002,0.93073
cranes,0,2,0.00000,0.00002,0.93073
meanly,0,1,0.00000,0.00001,0.28280
glorify,0,1,0.00000,0.00001,0.28280
hastily,0,1,0.00000,0.00001,0.28280
uncertainty,0,2,0.00000,0.00002,0.93073
swath,0,1,0.00000,0.00001,0.28280
Spartan,0,2,0.00000,0.00002,0.93073
sturdily,0,1,0.00000,0.00001,0.28280
suck,0,1,0.00000,0.00001,0.28280
inform,0,1,0.00000,0.00001,0.28280
oracles,0,2,0.00000,0.00002,0.93073
refused,0,2,0.00000,0.00002,0.93073
critical,0,1,0.00000,0.00001,0.28280
tasked,0,1,0.00000,0.00001,0.28280
statue,0,2,0.00000,0.00002,0.93073
carve,0,2,0.00000,0.00002,0.93073
unquestionable,0,1,0.00000,0.00001,0.28280
expectation,0,2,0.00000,0.00002,0.93073
reawaken,0,1,0.00000,0.00001,0.28280
calculators,0,1,0.00000,0.00001,0.28280
Moral,0,1,0.00000,0.00001,0.28280
attitudes,0,1,0.00000,0.00001,0.28280
clocks,0,2,0.00000,0.00002,0.93073
intelligences,0,2,0.00000,0.00002,0.93073
transpire,0,1,0.00000,0.00001,0.28280
reinvigorated,0,1,0.00000,0.00001,0.28280
sensuous,0,1,0.00000,0.00001,0.28280
cessation,0,1,0.00000,0.00001,0.28280
darkening,0,1,0.00000,0.00001,0.28280
despaired,0,2,0.00000,0.00002,0.93073
aspirations,0,1,0.00000,0.00001,0.28280
servitor,0,1,0.00000,0.00001,0.28280
nudgings,0,1,0.00000,0.00001,0.28280
mechanical,0,2,0.00000,0.00002,0.93073
somnolence,0,1,0.00000,0.00001,0.28280
awakening,0,2,0.00000,0.00002,0.93073
forbidden,0,2,0.00000,0.00002,0.93073
advertisement,0,1,0.00000,0.00001,0.28280
cosmical,0,1,0.00000,0.00001,0.28280
wanderings,0,1,0.00000,0.00001,0.28280
Odyssey,0,1,0.00000,0.00001,0.28280
requiem,0,1,0.00000,0.00001,0.28280
tour,0,1,0.00000,0.00001,0.28280
mosquito,0,2,0.00000,0.00002,0.93073
thyself,0,2,0.00000,0.00002,0.93073
Renew,0,1,0.00000,0.00001,0.28280
Tchingthang,0,1,0.00000,0.00001,0.28280
engraven,0,2,0.00000,0.00002,0.93073
Greeks,0,2,0.00000,0.00002,0.93073
worshipper,0,2,0.00000,0.00002,0.93073
invitation,0,2,0.00000,0.00002,0.93073
hourly,0,2,0.00000,0.00002,0.93073
whereon,0,1,0.00000,0.00001,0.28280
mounts,0,1,0.00000,0.00001,0.28280
squatted,0,2,0.00000,0.00002,0.93073
moonless,0,1,0.00000,0.00001,0.28280
twinkling,0,1,0.00000,0.00001,0.28280
dwindled,0,2,0.00000,0.00002,0.93073
Altair,0,1,0.00000,0.00001,0.28280
Aldebaran,0,1,0.00000,0.00001,0.28280
Hyades,0,1,0.00000,0.00001,0.28280
Pleiades,0,1,0.00000,0.00001,0.28280
unprofaned,0,1,0.00000,0.00001,0.28280
Chair,0,1,0.00000,0.00001,0.28280
Cassiopeia,0,1,0.00000,0.00001,0.28280
delectable,0,1,0.00000,0.00001,0.28280
astronomers,0,2,0.00000,0.00002,0.93073
eras,0,1,0.00000,0.00001,0.28280
Both,0,1,0.00000,0.00001,0.28280
Damodara,0,1,0.00000,0.00001,0.28280
roving,0,1,0.00000,0.00001,0.28280
affording,0,1,0.00000,0.00001,0.28280
Tartary,0,1,0.00000,0.00001,0.28280
steppes,0,1,0.00000,0.00001,0.28280
interverting,0,1,0.00000,0.00001,0.28280
sheet,0,2,0.00000,0.00002,0.93073
insulated,0,1,0.00000,0.00001,0.28280
coin,0,1,0.00000,0.00001,0.28280
seething,0,1,0.00000,0.00001,0.28280
mirage,0,1,0.00000,0.00001,0.28280
insular,0,1,0.00000,0.00001,0.28280
buoyancy,0,1,0.00000,0.00001,0.28280
mint,0,1,0.00000,0.00001,0.28280
northwest,0,2,0.00000,0.00002,0.93073
bluer,0,1,0.00000,0.00001,0.28280
peaks,0,2,0.00000,0.00002,0.93073
tiptoe,0,1,0.00000,0.00001,0.28280
indentation,0,1,0.00000,0.00001,0.28280
southward,0,1,0.00000,0.00001,0.28280
vista,0,1,0.00000,0.00001,0.28280
darkened,0,1,0.00000,0.00001,0.28280
smoother,0,2,0.00000,0.00002,0.93073
August,0,2,0.00000,0.00002,0.93073
conventicle,0,1,0.00000,0.00001,0.28280
nocturnal,0,2,0.00000,0.00002,0.93073
stealthily,0,1,0.00000,0.00001,0.28280
nightly,0,2,0.00000,0.00002,0.93073
tarn,0,1,0.00000,0.00001,0.28280
Ground,0,1,0.00000,0.00001,0.28280
Battle,0,1,0.00000,0.00001,0.28280
extensive,0,1,0.00000,0.00001,0.28280
tanager,0,1,0.00000,0.00001,0.28280
veery,0,2,0.00000,0.00002,0.93073
villager,0,2,0.00000,0.00002,0.93073
serenade,0,1,0.00000,0.00001,0.28280
songsters,0,2,0.00000,0.00002,0.93073
caged,0,1,0.00000,0.00001,0.28280
seasoning,0,1,0.00000,0.00001,0.28280
Harivansa,0,1,0.00000,0.00001,0.28280
rainiest,0,1,0.00000,0.00001,0.28280
freshness,0,1,0.00000,0.00001,0.28280
suggestive,0,2,0.00000,0.00002,0.93073
reacted,0,1,0.00000,0.00001,0.28280
crystallization,0,1,0.00000,0.00001,0.28280
excursions,0,1,0.00000,0.00001,0.28280
Olympus,0,1,0.00000,0.00001,0.28280
uninterrupted,0,1,0.00000,0.00001,0.28280
poem,0,1,0.00000,0.00001,0.28280
terrestrial,0,1,0.00000,0.00001,0.28280
strains,0,2,0.00000,0.00002,0.93073
goddess,0,2,0.00000,0.00002,0.93073
unplastered,0,1,0.00000,0.00001,0.28280
auroral,0,2,0.00000,0.00002,0.93073
exude,0,1,0.00000,0.00001,0.28280
casings,0,1,0.00000,0.00001,0.28280
planed,0,1,0.00000,0.00001,0.28280
hewn,0,2,0.00000,0.00002,0.93073
Independence,0,1,0.00000,0.00001,0.28280
roost,0,2,0.00000,0.00002,0.93073
chanticleer,0,1,0.00000,0.00001,0.28280
lustily,0,2,0.00000,0.00002,0.93073
dejection,0,1,0.00000,0.00001,0.28280
ode,0,1,0.00000,0.00001,0.28280
sheer,0,2,0.00000,0.00002,0.93073
translation,0,1,0.00000,0.00001,0.28280
Cultivator,0,2,0.00000,0.00002,0.93073
Rustica,0,1,0.00000,0.00001,0.28280
Re,0,1,0.00000,0.00001,0.28280
De,0,1,0.00000,0.00001,0.28280
uncommitted,0,1,0.00000,0.00001,0.28280
discriminates,0,1,0.00000,0.00001,0.28280
unmolested,0,1,0.00000,0.00001,0.28280
motive,0,2,0.00000,0.00002,0.93073
compensation,0,2,0.00000,0.00002,0.93073
Atlas,0,1,0.00000,0.00001,0.28280
sprung,0,2,0.00000,0.00002,0.93073
birches,0,2,0.00000,0.00002,0.93073
grubbing,0,1,0.00000,0.00001,0.28280
voyages,0,1,0.00000,0.00001,0.28280
recollection,0,2,0.00000,0.00002,0.93073
nawed,0,1,0.00000,0.00001,0.28280
ruinous,0,1,0.00000,0.00001,0.28280
fogs,0,1,0.00000,0.00001,0.28280
bounding,0,1,0.00000,0.00001,0.28280
attractions,0,2,0.00000,0.00002,0.93073
cream,0,1,0.00000,0.00001,0.28280
milked,0,1,0.00000,0.00001,0.28280
impounded,0,1,0.00000,0.00001,0.28280
rhyme,0,1,0.00000,0.00001,0.28280
crusty,0,1,0.00000,0.00001,0.28280
monarch,0,1,0.00000,0.00001,0.28280
landscapes,0,2,0.00000,0.00002,0.93073
damage,0,1,0.00000,0.00001,0.28280
surpassed,0,1,0.00000,0.00001,0.28280
Hollowell,0,2,0.00000,0.00002,0.93073
refusal,0,2,0.00000,0.00002,0.93073
fallow,0,2,0.00000,0.00002,0.93073
blasted,0,1,0.00000,0.00001,0.28280
anticipated,0,2,0.00000,0.00002,0.93073
buffet,0,1,0.00000,0.00001,0.28280
sedes,0,1,0.00000,0.00001,0.28280
radiated,0,1,0.00000,0.00001,0.28280
broker,0,1,0.00000,0.00001,0.28280
mortgaging,0,2,0.00000,0.00002,0.93073
CAREW,0,1,0.00000,0.00001,0.28280
T,0,1,0.00000,0.00001,0.28280
Study,0,1,0.00000,0.00001,0.28280
seest,0,1,0.00000,0.00001,0.28280
cell,0,2,0.00000,0.00002,0.93073
loath,0,1,0.00000,0.00001,0.28280
Back,0,1,0.00000,0.00001,0.28280
Theseus,0,1,0.00000,0.00001,0.28280
hath,0,2,0.00000,0.00002,0.93073
magnificence,0,1,0.00000,0.00001,0.28280
regal,0,2,0.00000,0.00002,0.93073
bounteous,0,1,0.00000,0.00001,0.28280
servile,0,1,0.00000,0.00001,0.28280
Become,0,1,0.00000,0.00001,0.28280
mediocrity,0,1,0.00000,0.00001,0.28280
fix,0,1,0.00000,0.00001,0.28280
abject,0,2,0.00000,0.00002,0.93073
passive,0,1,0.00000,0.00001,0.28280
exalted,0,2,0.00000,0.00002,0.93073
Falsely,0,1,0.00000,0.00001,0.28280
forc,0,1,0.00000,0.00001,0.28280
unnatural,0,2,0.00000,0.00002,0.93073
temperance,0,2,0.00000,0.00002,0.93073
necessitated,0,1,0.00000,0.00001,0.28280
Gorgon,0,1,0.00000,0.00001,0.28280
benumbeth,0,1,0.00000,0.00001,0.28280
Degradeth,0,1,0.00000,0.00001,0.28280
Tearing,0,1,0.00000,0.00001,0.28280
shady,0,2,0.00000,0.00002,0.93073
pedantic,0,1,0.00000,0.00001,0.28280
Nurses,0,1,0.00000,0.00001,0.28280
firmament,0,2,0.00000,0.00002,0.93073
wretch,0,1,0.00000,0.00001,0.28280
dost,0,1,0.00000,0.00001,0.28280
Pretensions,0,1,0.00000,0.00001,0.28280
VERSES,0,1,0.00000,0.00001,0.28280
COMPLEMENTAL,0,1,0.00000,0.00001,0.28280
caliphs,0,1,0.00000,0.00001,0.28280
Bagdad,0,1,0.00000,0.00001,0.28280
Tigris,0,1,0.00000,0.00001,0.28280
Dijlah,0,1,0.00000,0.00001,0.28280
Fix,0,1,0.00000,0.00001,0.28280
independents,0,1,0.00000,0.00001,0.28280
azads,0,1,0.00000,0.00001,0.28280
absence,0,2,0.00000,0.00002,0.93073
continuance,0,1,0.00000,0.00001,0.28280
azad,0,2,0.00000,0.00002,0.93073
umbrageous,0,1,0.00000,0.00001,0.28280
High,0,1,0.00000,0.00001,0.28280
Shiraz,0,1,0.00000,0.00001,0.28280
Sadi,0,1,0.00000,0.00001,0.28280
Sheik,0,1,0.00000,0.00001,0.28280
Garden,0,1,0.00000,0.00001,0.28280
Gulistan,0,1,0.00000,0.00001,0.28280
botanic,0,2,0.00000,0.00002,0.93073
restore,0,2,0.00000,0.00002,0.93073
irrepressible,0,1,0.00000,0.00001,0.28280
consoled,0,1,0.00000,0.00001,0.28280
redeemers,0,1,0.00000,0.00001,0.28280
prophets,0,1,0.00000,0.00001,0.28280
cursing,0,1,0.00000,0.00001,0.28280
hymn,0,1,0.00000,0.00001,0.28280
saints,0,2,0.00000,0.00002,0.93073
communication,0,2,0.00000,0.00002,0.93073
corrupted,0,1,0.00000,0.00001,0.28280
tie,0,1,0.00000,0.00001,0.28280
Rescue,0,1,0.00000,0.00001,0.28280
philanthropies,0,1,0.00000,0.00001,0.28280
chewers,0,1,0.00000,0.00001,0.28280
reformed,0,1,0.00000,0.00001,0.28280
chewed,0,2,0.00000,0.00002,0.93073
tobacco,0,2,0.00000,0.00002,0.93073
lecturing,0,1,0.00000,0.00001,0.28280
apology,0,1,0.00000,0.00001,0.28280
righted,0,1,0.00000,0.00001,0.28280
holiest,0,1,0.00000,0.00001,0.28280
saddens,0,2,0.00000,0.00002,0.93073
enormity,0,1,0.00000,0.00001,0.28280
crudity,0,1,0.00000,0.00001,0.28280
dyspepsia,0,1,0.00000,0.00001,0.28280
cures,0,1,0.00000,0.00001,0.28280
populous,0,2,0.00000,0.00002,0.93073
Patagonian,0,1,0.00000,0.00001,0.28280
Esquimau,0,1,0.00000,0.00001,0.28280
drastic,0,1,0.00000,0.00001,0.28280
awful,0,2,0.00000,0.00002,0.93073
microcosm,0,1,0.00000,0.00001,0.28280
reforming,0,1,0.00000,0.00001,0.28280
functions,0,2,0.00000,0.00002,0.93073
ail,0,2,0.00000,0.00002,0.93073
brutal,0,1,0.00000,0.00001,0.28280
intemperate,0,1,0.00000,0.00001,0.28280
contagion,0,1,0.00000,0.00001,0.28280
castoff,0,1,0.00000,0.00001,0.28280
philanthropist,0,2,0.00000,0.00002,0.93073
hides,0,2,0.00000,0.00002,0.93073
superfluity,0,1,0.00000,0.00001,0.28280
ripeness,0,1,0.00000,0.00001,0.28280
quacks,0,1,0.00000,0.00001,0.28280
greenness,0,1,0.00000,0.00001,0.28280
uprightness,0,1,0.00000,0.00001,0.28280
subtract,0,1,0.00000,0.00001,0.28280
philanthropists,0,1,0.00000,0.00001,0.28280
Fry,0,1,0.00000,0.00001,0.28280
Penn,0,1,0.00000,0.00001,0.28280
Newton,0,1,0.00000,0.00001,0.28280
Milton,0,1,0.00000,0.00001,0.28280
Cromwell,0,1,0.00000,0.00001,0.28280
Bacon,0,1,0.00000,0.00001,0.28280
Shakespeare,0,2,0.00000,0.00002,0.93073
scientific,0,1,0.00000,0.00001,0.28280
enumerating,0,1,0.00000,0.00001,0.28280
lecturer,0,1,0.00000,0.00001,0.28280
